gene,fc_control_igt,fc_igt_t2dm,p_control_igt,p_igt_t2dm,control_mean,igt_mean,t2dm_mean
ENSG00000135723,0.5605914759109029,-0.2550545432176599,0.01274090341399235,0.18010139820278187,50.61904761904762,75.13157894736842,62.794871794871796
ENSG00000159674,0.8368190847365558,-0.3577354086385406,0.012793137603954204,0.10788560377578074,85.0,152.60526315789474,118.87179487179488
ENSG00000228716,0.7195713892637454,-0.13036603180490866,0.01282486121032325,0.5242357969135716,13.095238095238095,22.210526315789473,20.205128205128204
ENSG00000197251,0.8686035960925331,-0.008083855896025845,0.012836842465069435,0.977173927033955,10.904761904761905,20.736842105263158,20.615384615384617
ENSG00000226029,0.7336397684594291,-0.09868913190659657,0.012847292377707088,0.6794539773683537,9.666666666666666,16.736842105263158,15.564102564102564
ENSG00000147588,1.3184193091102236,0.17551901791553548,0.012852673496214306,0.7043401871757919,0.8571428571428571,3.6315789473684212,4.230769230769231
ENSG00000268189,0.8352858548053962,0.29209345167083156,0.01286007977024206,0.22201851453046448,0.6666666666666666,1.9736842105263157,2.641025641025641
ENSG00000061938,0.5355434218831289,0.06934312546784126,0.012876041734813866,0.6716500128507233,114.28571428571429,166.10526315789474,174.33333333333334
ENSG00000180336,0.9009637881265301,-0.22435284014217247,0.012944786995518721,0.4131125234309263,3.5238095238095237,7.447368421052632,6.230769230769231
ENSG00000215386,0.5333939064065468,-0.14542127513086806,0.012971300762219053,0.39514759914841546,194.71428571428572,282.2631578947368,255.10256410256412
ENSG00000207445,0.8073549220576041,-0.09953567355091457,0.013014915001741024,0.6979363719911995,0.42857142857142855,1.5,1.3333333333333333
ENSG00000103187,0.5986169832448966,-0.28709854715536504,0.013027895584820592,0.11610651297867024,390.9047619047619,592.4473684210526,485.35897435897436
ENSG00000128298,0.7492519674940359,0.13376722449564044,0.013035388607163544,0.6187035613649796,27.571428571428573,47.026315789473685,51.69230769230769
ENSG00000252743,0.6679518653921878,-0.27563444261342734,0.01305062809457918,0.18843689622711624,0.5238095238095238,1.4210526315789473,1.0
ENSG00000144810,1.2867975189347707,-0.1388710791079558,0.013085097784025846,0.6967707593701726,39.04761904761905,96.71052631578948,87.74358974358974
ENSG00000138685,1.1333516378827269,-0.3246439777598736,0.013152702026170303,0.2762018919933406,14.619047619047619,33.26315789473684,26.358974358974358
ENSG00000278979,1.0374747054186626,0.3570170885944345,0.01318381817320947,0.2730538956968255,4.666666666666667,10.631578947368421,13.897435897435898
ENSG00000177112,0.791280159199533,-0.022399384956564503,0.013189314247287467,0.9281982778916253,6.238095238095238,11.526315789473685,11.333333333333334
ENSG00000185507,0.8902519039897773,-0.3288713343293174,0.013196187567276722,0.15949373700316852,26.714285714285715,50.36842105263158,39.8974358974359
ENSG00000139192,0.5363211598420288,-0.21290646719752218,0.013243430104828209,0.17380649299807333,219.28571428571428,318.4736842105263,274.64102564102564
ENSG00000235072,0.9219974879987268,-0.02417788280520509,0.013252204778908963,0.9256330298655389,5.0,10.368421052631579,10.179487179487179
ENSG00000135835,0.6388668533818014,-0.10802231901331784,0.013288549013398576,0.5530060306291151,60.61904761904762,94.94736842105263,88.02564102564102
ENSG00000148841,0.9130403485298666,-0.3452882708331251,0.013319677866823634,0.1851386295046427,61.19047619047619,116.10526315789474,91.17948717948718
ENSG00000162614,0.8043270102397235,-0.30207776970958833,0.013320968071202506,0.19111215916189478,137.66666666666666,241.1578947368421,195.4102564102564
ENSG00000143603,0.6176291990674836,0.14908468867476066,0.013338203000354893,0.4459761996299926,157.9047619047619,242.81578947368422,269.35897435897436
ENSG00000284642,0.5933232809578575,-0.047233671880991465,0.013379249414144473,0.8021325368998307,14.523809523809524,22.42105263157895,21.666666666666668
ENSG00000136698,0.5039267260185087,-0.22242269968203499,0.01341368256795371,0.16789536964994364,180.38095238095238,256.2105263157895,219.46153846153845
ENSG00000072786,0.5139976887223391,-0.20782710874260482,0.01343519763555002,0.15083042394723117,123.42857142857143,176.68421052631578,152.84615384615384
ENSG00000278238,0.5771705993560647,-0.12725169939062442,0.013544918122805847,0.5496253104283249,141.38095238095238,211.42105263157896,193.48717948717947
ENSG00000249180,0.6794271847246488,0.060705688520240615,0.013577562368101767,0.793408932357632,1.3333333333333333,2.736842105263158,2.8974358974358974
ENSG00000185955,0.8389769012308292,0.11804287220262401,0.013589226833841625,0.6888893389642199,0.8095238095238095,2.236842105263158,2.5128205128205128
ENSG00000235279,0.567601340059719,0.2296293647241778,0.013645386936970389,0.33307244783624823,0.047619047619047616,0.5526315789473685,0.8205128205128205
ENSG00000273139,0.7629049697673574,-0.34428151328136203,0.013668652763461919,0.15698566380857215,3.0476190476190474,5.868421052631579,4.410256410256411
ENSG00000100345,0.5648839682301681,-0.25411611681327223,0.013687544320625585,0.13496196212987108,729.4285714285714,1079.5,905.0
ENSG00000279586,1.222392421336448,-0.2725781785046648,0.013695697507845533,0.42907487884131956,2.0,6.0,4.794871794871795
ENSG00000222020,0.7742782809378471,-0.3391304052797638,0.01373259528017463,0.12104257141594962,5.523809523809524,10.157894736842104,7.82051282051282
ENSG00000216854,0.9766624635971083,0.058102954563568183,0.013759058600189153,0.8484773846581024,0.9523809523809523,2.8421052631578947,3.0
ENSG00000159761,0.6969309323639534,-0.2818934330851095,0.013769568995420227,0.19291558042751733,9.0,15.210526315789474,12.333333333333334
ENSG00000130783,0.7474347690397886,-0.23673597603589389,0.013776213757357386,0.3136297303914034,16.61904761904762,28.57894736842105,24.102564102564102
ENSG00000130813,0.5001900686748215,-0.2269041538769112,0.013800423997239275,0.11290369426950635,164.57142857142858,233.18421052631578,199.10256410256412
ENSG00000198125,0.9306595369836409,0.3055386838778377,0.013838050422525493,0.27624574798360846,11.19047619047619,22.236842105263158,27.71794871794872
ENSG00000261325,-0.524404182189452,0.13655469435638606,0.013886026349885127,0.20901457806797769,0.47619047619047616,0.02631578947368421,0.1282051282051282
ENSG00000223802,0.7732488399691361,-0.03747470541866304,0.01391758463900704,0.8886511560602474,18.523809523809526,32.36842105263158,31.512820512820515
ENSG00000279077,0.870948688440149,-0.08596157941099944,0.013952341778554594,0.7214586131951943,14.238095238095237,26.86842105263158,25.256410256410255
ENSG00000115687,0.5008511791372378,0.036763924873255645,0.014025988388414472,0.8698198953319708,83.52380952380952,118.60526315789474,121.6923076923077
ENSG00000004776,0.6286961966115016,-0.20866135542488667,0.014027318826557774,0.29669170221686597,20.904761904761905,32.86842105263158,28.307692307692307
ENSG00000279271,0.6945869918956542,0.34644027636440033,0.014098759794698112,0.11843538547445985,1.6666666666666667,3.3157894736842106,4.487179487179487
ENSG00000130158,0.6129429179410203,0.0034153993030265023,0.014124160891400166,0.9902470883406322,76.80952380952381,118.0,118.28205128205128
ENSG00000185303,0.9615258521853641,-0.29739313803060025,0.014175387809722453,0.32639439409652193,4.0,8.736842105263158,6.923076923076923
ENSG00000121068,1.2771710228427067,0.1307770516498177,0.014177374194438324,0.659069311955923,6.285714285714286,16.657894736842106,18.333333333333332
ENSG00000243053,1.0899421253127985,-0.5090957330638741,0.014199113104881986,0.10265407967555289,0.2857142857142857,1.736842105263158,0.9230769230769231
ENSG00000126243,0.5995845350860012,-0.1588235408214121,0.014228155129314569,0.42041677350112217,9.333333333333334,14.657894736842104,13.025641025641026
ENSG00000110448,0.9552636015295749,0.054933321677833824,0.014242278797979051,0.839351945801433,143.85714285714286,279.86842105263156,290.7692307692308
ENSG00000223145,0.8813555035013809,-0.34445245884005377,0.014255105152836138,0.35019526596761075,0.7142857142857143,2.1578947368421053,1.4871794871794872
ENSG00000162591,1.0364072284621628,-0.17050012404944584,0.014311073045578318,0.6394512391573701,3.9523809523809526,9.157894736842104,8.025641025641026
ENSG00000141753,1.1480719818968623,-0.38696181308386574,0.014319728735723968,0.181659219614941,544.047619047619,1206.921052631579,922.7435897435897
ENSG00000283667,0.7915588331507355,-0.02167861651179413,0.014329298638183198,0.9288793863972038,7.285714285714286,13.342105263157896,13.128205128205128
ENSG00000211454,0.730676591003713,-0.1460198431799369,0.01433456743949014,0.46688559807201013,16.285714285714285,27.68421052631579,24.923076923076923
ENSG00000283537,-1.5371210797442338,0.6332618120665704,0.014451894881825014,0.28984479708864996,31.0,10.026315789473685,16.102564102564102
ENSG00000225521,0.7845579120797853,0.12532044477717302,0.014453871863630216,0.6072889352070373,3.4761904761904763,6.7105263157894735,7.410256410256411
ENSG00000207744,0.5918488863063961,-0.2164448464639821,0.014483093075192627,0.27695129834330756,0.047619047619047616,0.5789473684210527,0.358974358974359
ENSG00000159788,0.5284852097933329,0.06935925880748858,0.014570742904273383,0.6780335417275811,45.285714285714285,65.76315789473684,69.05128205128206
ENSG00000189362,0.5628114906539403,0.012801658079197054,0.014571931135241733,0.9379640556223952,54.76190476190476,81.36842105263158,82.1025641025641
ENSG00000263826,0.7785521161165557,-0.11302573842583975,0.01458644106998514,0.6002451823675532,9.523809523809524,17.05263157894737,15.692307692307692
ENSG00000284809,0.797768873228406,-0.30354956557250773,0.014592693245977797,0.2567611488745271,6.190476190476191,11.5,9.128205128205128
ENSG00000278011,-0.6146019911610302,-0.0009488293935490606,0.01461614041615828,0.9853940574654025,0.5714285714285714,0.02631578947368421,0.02564102564102564
ENSG00000104998,0.6352084448167226,-0.3038247002806141,0.01467903685022929,0.14665218679925823,22.61904761904762,35.68421052631579,28.71794871794872
ENSG00000163016,0.5610696342220645,-0.16748879509065492,0.014703404976998903,0.39531769425941554,19.904761904761905,29.842105263157894,26.46153846153846
ENSG00000176973,0.5474666781854366,-0.130488029423782,0.014740040095912586,0.4383151952393476,35.04761904761905,51.68421052631579,47.12820512820513
ENSG00000138944,0.5817461378612014,-0.0005679830442539548,0.014832580399316212,0.997585130218398,322.0,482.42105263157896,482.2307692307692
ENSG00000254682,0.5156823559948996,-0.2576876790495759,0.014881939216836478,0.13772124189268795,266.85714285714283,381.94736842105266,319.3076923076923
ENSG00000233451,0.9936584731261733,-0.30943434103194023,0.014887175927029464,0.280240734494709,2.0,4.973684210526316,3.8205128205128207
ENSG00000239532,-0.5271882336919623,-0.14505459261847775,0.01492195648659124,0.3835642839927227,5.333333333333333,3.3947368421052633,2.9743589743589745
ENSG00000117594,1.0759067309553247,-0.4959325608577737,0.014970833893485951,0.13913580764332031,33.666666666666664,72.07894736842105,50.82051282051282
ENSG00000270882,0.8448296274762669,-0.266608704634166,0.014971486889542153,0.2457547766250349,1.0952380952380953,2.763157894736842,2.128205128205128
ENSG00000267265,0.6631187116562441,0.1779850017559004,0.01503709118817223,0.4489255889203382,1.4761904761904763,2.9210526315789473,3.4358974358974357
ENSG00000254420,-0.6461567250358755,-0.1384036142694436,0.015166365635924745,0.5184453297045574,2.0476190476190474,0.9473684210526315,0.7692307692307693
ENSG00000230928,1.2215293073167532,0.30859732732430295,0.015179157241860104,0.42867771031104807,5.285714285714286,13.657894736842104,17.153846153846153
ENSG00000231483,1.0141673319265936,-0.23887361910128818,0.015237375309863405,0.41659911640787806,3.0,7.078947368421052,5.846153846153846
ENSG00000236689,0.7934827474760465,-0.4455594440557399,0.015237603868228524,0.10444426679812813,0.047619047619047616,0.8157894736842105,0.3333333333333333
ENSG00000224883,1.1201423630884975,-0.4123231145818079,0.015313193830564018,0.1681948261295373,0.42857142857142855,2.1052631578947367,1.3333333333333333
ENSG00000186204,1.1706146389150078,-0.25937220563845975,0.015318575275749457,0.4947703672993484,21.714285714285715,50.13157894736842,41.717948717948715
ENSG00000140931,0.9742087248075956,-0.2588426672475577,0.015324016385396938,0.30917672025591925,49.285714285714285,97.78947368421052,81.56410256410257
ENSG00000214552,-0.5498016611407398,0.04138071529257701,0.015351141615710965,0.8643042970970944,2.4285714285714284,1.3421052631578947,1.4102564102564104
ENSG00000221829,0.5022588852916507,-0.1917736413664646,0.015492952651303973,0.2111941586025843,73.0,103.8157894736842,90.76923076923077
ENSG00000178033,1.5869805385951588,-0.7014988360456675,0.015497895426896209,0.12085033767142228,7.9523809523809526,25.894736842105264,15.538461538461538
ENSG00000164308,0.9626501762123081,-0.2301019440104727,0.01550001005562154,0.41020647604730476,155.0,303.0263157894737,258.20512820512823
ENSG00000258807,-0.918345846012788,-0.1370103789695773,0.01550478477253085,0.37061378128753886,1.2380952380952381,0.18421052631578946,0.07692307692307693
ENSG00000267040,0.5227375992848375,-0.08243248762503236,0.015532387580144514,0.613131893102175,31.238095238095237,45.31578947368421,42.743589743589745
ENSG00000011028,1.3622288443847888,-0.47035810336723693,0.015568770609512348,0.20143425378817564,18.428571428571427,48.94736842105263,35.05128205128205
ENSG00000134259,0.920556953639512,-0.4094434828056206,0.015700073209313777,0.14582694096436052,6.9523809523809526,14.052631578947368,10.333333333333334
ENSG00000137098,0.603699745585966,-0.2678051141625565,0.015715185783090942,0.13553365211917787,101.57142857142857,154.8684210526316,128.46153846153845
ENSG00000084636,0.9016093874861479,-0.1894232948103283,0.015747726252790237,0.47056796458469907,40.42857142857143,76.39473684210526,66.87179487179488
ENSG00000183111,0.5217010373743131,-0.18764411146568827,0.015758217595018754,0.2209001787976348,228.0,327.7631578947368,287.6666666666667
ENSG00000163239,1.2098129843332235,-0.20296473552063357,0.015790170829770144,0.5279403340807274,3.619047619047619,9.68421052631579,8.282051282051283
ENSG00000100726,0.5981078767780783,-0.17040549937877372,0.015804028126303504,0.3437394795351788,11.047619047619047,17.236842105263158,15.205128205128204
ENSG00000226445,0.5481120953861848,-0.08364488685158887,0.015820382635113556,0.6408585382354268,5.857142857142857,9.026315789473685,8.461538461538462
ENSG00000240531,0.8478258799361866,-0.03150080437402984,0.015822172593326463,0.9163554297208185,2.5238095238095237,5.342105263157895,5.205128205128205
ENSG00000258558,-0.7933258124104825,0.4709896578284497,0.015901668659935513,0.14700413011194305,2.238095238095238,0.868421052631579,1.5897435897435896
ENSG00000122863,0.7465568137461398,-0.39386285386806164,0.015926851889709843,0.10525646215902824,36.04761904761905,61.1578947368421,46.30769230769231
ENSG00000188993,0.5633916369321357,-0.06776412741317797,0.015940451332085596,0.7317457525123777,44.42857142857143,66.13157894736842,63.05128205128205
ENSG00000229368,-0.6576707130529162,0.10338783042118677,0.015987323824926403,0.1791339239987371,0.6190476190476191,0.02631578947368421,0.10256410256410256
ENSG00000086544,0.6814523471963422,-0.140210721600558,0.015996593423997778,0.4561474273655146,52.95238095238095,85.52631578947368,77.51282051282051
ENSG00000223478,0.569959327576014,-0.15502772583022226,0.01601072461435922,0.40616254757458603,173.66666666666666,258.2894736842105,231.87179487179486
ENSG00000144229,1.5358988731177776,-0.358594341309868,0.016015639081885392,0.3913817166670194,3.0476190476190474,10.736842105263158,8.153846153846153
ENSG00000138411,0.5987071941345656,-0.3067492257192462,0.01602199925532265,0.10073031654373003,350.0952380952381,530.6842105263158,428.84615384615387
ENSG00000270106,0.8224618144478127,-0.0740005814437771,0.01607830789057344,0.810278840762099,0.19047619047619047,1.105263157894737,1.0
ENSG00000060558,1.0973047732654333,-0.34918295798814597,0.016087954917978535,0.22470722257179276,4.190476190476191,10.105263157894736,7.717948717948718
ENSG00000230646,0.5680715030232703,-0.15597146805397238,0.01609282282969389,0.3986652100173348,3.9523809523809526,6.342105263157895,5.589743589743589
ENSG00000261399,0.7853320821154948,-0.18475738235973196,0.016136343079323535,0.531276108544408,15.047619047619047,26.657894736842106,23.333333333333332
ENSG00000174225,0.9625515863493617,-0.08861355441046379,0.01616738294594105,0.78235504422113,1.7142857142857142,4.2894736842105265,3.9743589743589745
ENSG00000103154,0.5021617286345914,-0.05007268561088485,0.016178632569359468,0.750201860245776,227.66666666666666,322.86842105263156,311.8205128205128
ENSG00000148400,0.7524360231693722,-0.05282266975209873,0.016271439399845933,0.827650601422006,16.714285714285715,28.842105263157894,27.76923076923077
ENSG00000213352,0.8092057177455457,-0.05421796925323923,0.016273225591265452,0.8605507607630238,2.9047619047619047,5.842105263157895,5.589743589743589
ENSG00000213862,0.6367862913202583,-0.26276701726090546,0.016276163648061753,0.15731808785527912,4.619047619047619,7.7368421052631575,6.282051282051282
ENSG00000262903,0.729352410056331,-0.27285276834959166,0.016289865821517324,0.27054359281786017,0.47619047619047616,1.4473684210526316,1.0256410256410255
ENSG00000181938,0.6601951705356962,-0.21727252404528094,0.016379964627657534,0.3101841359321774,63.095238095238095,100.28947368421052,86.12820512820512
ENSG00000146859,0.6080364163152778,-0.2096937885845191,0.01644783528204494,0.1960373451408604,81.85714285714286,125.28947368421052,108.2051282051282
ENSG00000167460,0.567616104475457,-0.2650826130555278,0.01655340371159892,0.11022845141607257,945.3809523809524,1401.6052631578948,1166.179487179487
ENSG00000253621,1.1443899093351746,0.49026292660954335,0.016567586269407186,0.2286890326718964,0.42857142857142855,2.1578947368421053,3.4358974358974357
ENSG00000260071,0.7363303924189032,-0.2589972472949978,0.01662250858060998,0.23396957368904134,12.095238095238095,20.81578947368421,17.23076923076923
ENSG00000179141,0.6715598348637951,-0.10178373795731492,0.016625011305301994,0.6607957355621343,35.38095238095238,56.94736842105263,53.0
ENSG00000107731,0.6576993897428017,0.11285262902277902,0.01663817048397808,0.5752254339040346,251.9047619047619,397.9736842105263,430.43589743589746
ENSG00000166246,0.8844883929863439,-0.1047379323233412,0.016644623389097495,0.6841493286649888,5.571428571428571,11.131578947368421,10.282051282051283
ENSG00000268496,-0.889557422588163,0.09376982785959001,0.016672134412159676,0.56101493010333,1.0476190476190477,0.10526315789473684,0.1794871794871795
ENSG00000235772,0.6577188431564704,-0.18271655488768432,0.01678836769385596,0.4295183206382974,37.666666666666664,60.0,52.743589743589745
ENSG00000142634,0.5151302535754808,-0.041715850190470576,0.016855710688085078,0.7837203043620277,93.0952380952381,133.47368421052633,129.64102564102564
ENSG00000172965,0.6102516676917011,-0.28121777264369646,0.016875889676827693,0.1375251048571897,106.57142857142857,163.21052631578948,134.12820512820514
ENSG00000228398,-0.9839341876403646,-0.07142203734200048,0.017006663359325953,0.4936082254509574,1.2380952380952381,0.13157894736842105,0.07692307692307693
ENSG00000283633,0.85488329214019,0.3875468824328032,0.017076665998051105,0.29289672703772024,0.5714285714285714,1.8421052631578947,2.717948717948718
ENSG00000211448,1.1758346130966115,0.11389313015267336,0.017077560107252636,0.713573845314704,102.19047619047619,232.1315789473684,251.28205128205127
ENSG00000100053,0.9099246556981517,0.33449407196829495,0.01707912049226301,0.31058437561766844,0.42857142857142855,1.6842105263157894,2.3846153846153846
ENSG00000181404,0.6159706106385882,-0.03747470541866271,0.017089774297123484,0.8667580455654941,23.571428571428573,36.6578947368421,35.69230769230769
ENSG00000237125,0.8124700427906512,-0.30860866910308243,0.017162386998151428,0.21370264468032887,61.095238095238095,108.05263157894737,87.05128205128206
ENSG00000198010,0.9059851700100958,0.09951640666156697,0.017234398128124856,0.7460281018670762,6.190476190476191,12.473684210526315,13.435897435897436
ENSG00000249293,0.8785784188308071,-0.39528733600455646,0.017270091622383535,0.17558666849810767,1.4761904761904763,3.5526315789473686,2.4615384615384617
ENSG00000159840,0.6390037877917488,-0.14061735575166182,0.017303805609905517,0.5373945076480724,72.47619047619048,113.42105263157895,102.7948717948718
ENSG00000232386,0.7938926622510416,0.18749165958161113,0.017330413540828902,0.4526074588854516,1.4285714285714286,3.210526315789474,3.7948717948717947
ENSG00000267834,0.9703605095601259,-0.30792658281493973,0.017382873995703513,0.288582953351149,0.5714285714285714,2.0789473684210527,1.4871794871794872
ENSG00000159374,0.6125942771292815,-0.2267917656433043,0.017415379216005514,0.3380972329879479,28.80952380952381,44.578947368421055,37.94871794871795
ENSG00000117122,1.2206004759552933,-0.356782832339835,0.017416454214527585,0.26904081865819185,19.19047619047619,46.05263157894737,35.743589743589745
ENSG00000074219,0.8044417231880095,-0.36258755886397986,0.017418743233911134,0.148577095055749,12.666666666666666,22.86842105263158,17.564102564102566
ENSG00000171408,0.654357321846527,0.10910361037533546,0.017448647102847475,0.5748090044367626,72.95238095238095,115.39473684210526,124.53846153846153
ENSG00000124762,0.6538186152996445,0.2871755591145714,0.017464486256839707,0.14341110020081194,441.8095238095238,695.6842105263158,849.1282051282051
ENSG00000157833,0.7183183597813544,-0.3456233732922311,0.017484638929765907,0.11958036518366302,40.666666666666664,67.55263157894737,52.94871794871795
ENSG00000230630,0.7672205956467739,-0.3242791875122113,0.017517705502728378,0.21294034241846233,115.38095238095238,197.07894736842104,157.2051282051282
ENSG00000238005,0.7398600678747245,-0.1461627571759596,0.01755538599753889,0.4999475163504471,9.857142857142858,17.13157894736842,15.384615384615385
ENSG00000241067,-0.7681472494144858,0.3986244093880106,0.017603236854482632,0.16736514156106208,1.2857142857142858,0.34210526315789475,0.7692307692307693
ENSG00000272416,0.618117168761899,-0.26784292233213464,0.017639613743790746,0.19936057870659357,12.476190476190476,19.68421052631579,16.17948717948718
ENSG00000146215,0.5886158761415661,-0.16864552838698044,0.017648466489494998,0.33876189393276024,64.23809523809524,97.10526315789474,86.28205128205128
ENSG00000197721,0.9615258521853641,-0.31619073348472626,0.01766820187693232,0.2669139114394884,0.0,0.9473684210526315,0.5641025641025641
ENSG00000205847,-1.3600826735256135,0.31762025340389866,0.01768750834330908,0.33643502394447033,1.9047619047619047,0.13157894736842105,0.41025641025641024
ENSG00000142173,1.167566231701269,-0.22057179986189515,0.017695661172902895,0.4499899563801534,34.285714285714285,78.26315789473684,67.02564102564102
ENSG00000226453,1.011752140757056,0.24765347126574777,0.01774965402341639,0.5074903311467265,2.5238095238095237,6.105263157894737,7.435897435897436
ENSG00000249028,0.8249300700385621,-0.13305236540089407,0.0177642698403501,0.6333885032380668,2.4761904761904763,5.157894736842105,4.615384615384615
ENSG00000225963,1.0431065734979934,-0.3758909230945941,0.017803564529986087,0.1858748690345514,1.8095238095238095,4.7894736842105265,3.4615384615384617
ENSG00000259017,-1.621144837027802,0.24940644236949866,0.017863789759052482,0.40294347403176123,3.0476190476190474,0.3157894736842105,0.5641025641025641
ENSG00000227589,1.4681127733209645,0.7503602184062326,0.017938987207687333,0.11967663374425398,21.952380952380953,62.5,105.82051282051282
ENSG00000273218,0.7155466105313003,-0.10370840381874942,0.017966010818860928,0.6244422858499266,4.0,7.2105263157894735,6.641025641025641
ENSG00000204262,0.9906426408675494,-0.35910631115194325,0.018033096189958228,0.18023156983875663,224.52380952380952,447.13157894736844,348.38461538461536
ENSG00000240729,0.7272508874110433,-0.03957929374358612,0.018064605951152963,0.8618803724207711,9.904761904761905,17.05263157894737,16.564102564102566
ENSG00000122966,0.8920728322301651,0.3012234770634045,0.018114485831725126,0.2944979079039017,99.9047619047619,186.26315789473685,229.74358974358975
ENSG00000260778,0.5082157073481102,-0.0930042741320024,0.0181454085557408,0.5813013952864237,14.19047619047619,20.605263157894736,19.256410256410255
ENSG00000101445,0.8935945585454153,-0.004294219394198746,0.01826658147378696,0.9850774998277783,33.095238095238095,62.3421052631579,62.15384615384615
ENSG00000251450,0.7772471001606426,0.2255597004151308,0.018367196007580574,0.38294570757298596,2.761904761904762,5.447368421052632,6.538461538461538
ENSG00000051341,0.9214329428767161,0.21730154941282206,0.01837325265666767,0.35976595527669797,9.142857142857142,18.210526315789473,21.333333333333332
ENSG00000244953,1.5541136087175507,-0.5049139026573262,0.018380337968843564,0.21684889014979358,1.4285714285714286,6.131578947368421,4.0256410256410255
ENSG00000236173,0.9715533124729592,0.07193651130191901,0.018478194138831155,0.8087371776310383,3.4285714285714284,7.684210526315789,8.128205128205128
ENSG00000135426,1.0455598826757504,-0.1530989041479705,0.018494324060844988,0.6620519463952945,9.428571428571429,20.526315789473685,18.358974358974358
ENSG00000261250,-1.0543899547793225,0.6629650127224292,0.018512067336790863,0.21179874441477764,3.8095238095238093,1.3157894736842106,2.6666666666666665
ENSG00000132965,0.6319992145449381,-0.25243086899064,0.018561838576045195,0.250819551216268,284.3333333333333,441.1842105263158,370.20512820512823
ENSG00000117281,-1.1117084492882428,0.3193176528242274,0.018591270357025343,0.2441268351409753,22.714285714285715,9.973684210526315,12.692307692307692
ENSG00000235449,0.8907629567570793,-0.22610672085443542,0.018635972802296386,0.38564352550431547,4.095238095238095,8.447368421052632,7.076923076923077
ENSG00000260167,0.6663426125305306,0.025535092107137478,0.018730672170913565,0.920614261538592,0.8571428571428571,1.9473684210526316,2.0
ENSG00000075043,0.551637694521062,-0.11442691088983953,0.018797292564434583,0.5385297833622735,216.76190476190476,318.1842105263158,293.84615384615387
ENSG00000266075,0.7035893139912492,-0.06370624699184246,0.018803724110174214,0.7569661947815118,4.380952380952381,7.7631578947368425,7.384615384615385
ENSG00000177335,0.9997101566959834,-0.508365439431024,0.018827503348149158,0.16888094977586998,5.238095238095238,11.473684210526315,7.769230769230769
ENSG00000134070,0.5256390951577352,0.045263687609516386,0.018835086225952716,0.7972270736157381,41.42857142857143,60.078947368421055,62.02564102564103
ENSG00000254557,0.7120744186244954,-0.1332904928324635,0.018838458513262914,0.550835292639483,3.0,5.552631578947368,4.9743589743589745
ENSG00000105675,-1.3474631869944995,0.9306160466265929,0.01889676580584358,0.10627736783049521,9.714285714285714,3.210526315789474,7.0256410256410255
ENSG00000274565,0.9968327209213171,0.2800074844375073,0.018905300298223435,0.46344560829155634,1.5714285714285714,4.131578947368421,5.230769230769231
ENSG00000252585,-0.5076867872445185,-0.03747470541866271,0.018958023650382797,0.6703472996722588,0.5714285714285714,0.10526315789473684,0.07692307692307693
ENSG00000152049,1.0725486612761534,-0.16659497262676676,0.019054065025824914,0.5566999966223931,47.523809523809526,101.05263157894737,89.92307692307692
ENSG00000250519,-0.6441059854711134,0.17551901791553548,0.019129380850710434,0.3547755868556983,0.8095238095238095,0.15789473684210525,0.3076923076923077
ENSG00000280234,0.5149354893679984,-0.05329522290106188,0.019134981990457125,0.8076501630910864,130.71428571428572,187.21052631578948,180.3846153846154
ENSG00000259351,1.2956992326101402,-0.12601138002032009,0.019143469915976704,0.7143946201770583,8.904761904761905,23.31578947368421,21.28205128205128
ENSG00000224132,0.82621394930892,0.28070125460759215,0.019171752115922043,0.533486467609747,0.14285714285714285,1.0263157894736843,1.4615384615384615
ENSG00000175318,0.5601262194975722,-0.19843262074303245,0.01933344117706811,0.2964976521231733,35.857142857142854,53.3421052631579,46.35897435897436
ENSG00000248174,1.0007652336894464,0.24471080076004273,0.01934726327120906,0.6706283671969593,10.80952380952381,22.63157894736842,27.0
ENSG00000119681,0.8534384296850323,-0.3718340367290125,0.019358373444322237,0.14139928292661594,289.7142857142857,524.2631578947369,404.9230769230769
ENSG00000163040,0.5165199327451633,0.08592268831056053,0.019362202355507927,0.7197790799776466,28.047619047619047,40.55263157894737,43.1025641025641
ENSG00000142512,1.0425102953159613,0.1567689267492104,0.01937064345680197,0.6914143679422531,4.761904761904762,10.868421052631579,12.23076923076923
ENSG00000241535,0.8173488910541601,-0.19042662825726187,0.019403950867747828,0.4417261326056253,6.571428571428571,12.342105263157896,10.692307692307692
ENSG00000176919,0.8463918312465502,-0.025037602180440006,0.01941112256846869,0.9353767542592117,2.380952380952381,5.078947368421052,4.9743589743589745
ENSG00000171819,1.4514992895109917,0.4792247685194833,0.019447034906171685,0.15739726698575085,5.523809523809524,16.842105263157894,23.871794871794872
ENSG00000171517,-1.106915203916512,0.444610614662191,0.01945748461604114,0.299921804462044,13.0,5.5,7.846153846153846
ENSG00000249363,-1.189033824390017,0.42719356158478144,0.019461631934576368,0.17342743037451533,2.0,0.3157894736842105,0.7692307692307693
ENSG00000196169,0.6761229289920576,0.35239590994312714,0.019499222830018467,0.1267761881162491,40.19047619047619,64.8157894736842,83.02564102564102
ENSG00000256694,0.7082907945285012,-0.17657031508432466,0.01950743992723911,0.4742284298754105,7.761904761904762,13.31578947368421,11.666666666666666
ENSG00000229567,0.8684164477938826,-0.06106152573627891,0.019519297662275233,0.8144241050075507,1.6666666666666667,3.8684210526315788,3.6666666666666665
