sample_id,title,status,submission_date,last_update_date,type,channel_count,source_name_ch1,organism_ch1,characteristics_ch1,growth_protocol_ch1,molecule_ch1,extract_protocol_ch1,taxid_ch1,data_processing,platform_id,contact_name,contact_email,contact_institute,contact_address,contact_city,contact_state,contact_zip/postal_code,contact_country,data_row_count,instrument_model,library_selection,library_source,library_strategy,relation,supplementary_file_1,diabetes_label
GSM2303418,2nd-C77_S59,Public on Nov 09 2016,Sep 06 2016,May 15 2019,SRA,1,Pancreatic Islet,Homo sapiens,islet unos id: ACCG268,"Islet Acquisition, Processing, and Dissociation. Islets have been acquired through IIDP and shipped in Prodo-media overnight on cold packs, washed and taken into 37oC 5% CO2 Prodo-media culture immediately after arrival. Twenty-four hours after taken into culture an adequate volume of islets (500IEq) was aliquoted and centrifuged at 180xg 3min @RT. The first aliquot (100IEq) was straight flash frozen (= baseline), the second aliquot (200IEq) was resuspend in 1ml Prodo-media (= bulk) and the third aliquot (200IEq) resuspend in 1ml Accutase (Innovative Cell Technologies, Inc.) (= single cell) and incubated for 10min @37oC water bath, with pipetting every 2min. The second aliquot in Prodo-media was divided (100IEq each) and kept one @RT and one on ice. While the Accutase sample was put through pre-wet cell strainer (BD) and rinsed with 9ml pre-warmed CMRL+10%FBS media to stop reaction and centrifuged at 180xg 3min @RT. Dissociated cells were measured in 300ul CMRL+10%FBS media on a Countess II FL (Thermo Fisher Scientific) to assess cell number and viability and diluted down to 300 cells/ul. Total processing and handling time for each islet was ≤60 minutes.",total RNA,"After capture cells were imaged within each capture nest with an EVOS FL Auto microscope (Life Technologies). IFCs were subsequently loaded with additional reagents for subsequent cell lysis, and SMARTer v1-based (Clontech), olio-(dT)-primed reverse transcription, template switching for second strand priming, and amplification of cDNA on the C1 System. Qualitative and quantitative analysis of all single cell cDNA products was performed on a 96 capillary Fragment Analyzer (Advanced Analytical). Only cell singlets, as determined by imaging, with adequate cDNA yield and quality were processed for subsequent sequencing. Fragmentation and tagmentation of cDNA was done with Nextera XT regarent (Illumina) using dual indices to prepare single-cell multiplexed libraries.",9606,"Supplementary_files_format_and_content: Comma-separated value file contains raw transcript per million (TPM) values of 26,616 protein coding and long non-coding RNAs. The files are matrices with rows representing features (genes) and columns representing samples (638 total).",GPL18573,"Michael,,Stitzel",Michael.Stitzel@jax.org,The Jackson Laboratory,10 Discovery Drive,Farmington,CT,06032,USA,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN05191102,NONE,Control
GSM2303419,2nd-C7_S15,Public on Nov 09 2016,Sep 06 2016,May 15 2019,SRA,1,Pancreatic Islet,Homo sapiens,islet unos id: ACCG268,"Islet Acquisition, Processing, and Dissociation. Islets have been acquired through IIDP and shipped in Prodo-media overnight on cold packs, washed and taken into 37oC 5% CO2 Prodo-media culture immediately after arrival. Twenty-four hours after taken into culture an adequate volume of islets (500IEq) was aliquoted and centrifuged at 180xg 3min @RT. The first aliquot (100IEq) was straight flash frozen (= baseline), the second aliquot (200IEq) was resuspend in 1ml Prodo-media (= bulk) and the third aliquot (200IEq) resuspend in 1ml Accutase (Innovative Cell Technologies, Inc.) (= single cell) and incubated for 10min @37oC water bath, with pipetting every 2min. The second aliquot in Prodo-media was divided (100IEq each) and kept one @RT and one on ice. While the Accutase sample was put through pre-wet cell strainer (BD) and rinsed with 9ml pre-warmed CMRL+10%FBS media to stop reaction and centrifuged at 180xg 3min @RT. Dissociated cells were measured in 300ul CMRL+10%FBS media on a Countess II FL (Thermo Fisher Scientific) to assess cell number and viability and diluted down to 300 cells/ul. Total processing and handling time for each islet was ≤60 minutes.",total RNA,"After capture cells were imaged within each capture nest with an EVOS FL Auto microscope (Life Technologies). IFCs were subsequently loaded with additional reagents for subsequent cell lysis, and SMARTer v1-based (Clontech), olio-(dT)-primed reverse transcription, template switching for second strand priming, and amplification of cDNA on the C1 System. Qualitative and quantitative analysis of all single cell cDNA products was performed on a 96 capillary Fragment Analyzer (Advanced Analytical). Only cell singlets, as determined by imaging, with adequate cDNA yield and quality were processed for subsequent sequencing. Fragmentation and tagmentation of cDNA was done with Nextera XT regarent (Illumina) using dual indices to prepare single-cell multiplexed libraries.",9606,"Supplementary_files_format_and_content: Comma-separated value file contains raw transcript per million (TPM) values of 26,616 protein coding and long non-coding RNAs. The files are matrices with rows representing features (genes) and columns representing samples (638 total).",GPL18573,"Michael,,Stitzel",Michael.Stitzel@jax.org,The Jackson Laboratory,10 Discovery Drive,Farmington,CT,06032,USA,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN05191104,NONE,Control
GSM2303420,2nd-C80_S65,Public on Nov 09 2016,Sep 06 2016,May 15 2019,SRA,1,Pancreatic Islet,Homo sapiens,islet unos id: ACCG268,"Islet Acquisition, Processing, and Dissociation. Islets have been acquired through IIDP and shipped in Prodo-media overnight on cold packs, washed and taken into 37oC 5% CO2 Prodo-media culture immediately after arrival. Twenty-four hours after taken into culture an adequate volume of islets (500IEq) was aliquoted and centrifuged at 180xg 3min @RT. The first aliquot (100IEq) was straight flash frozen (= baseline), the second aliquot (200IEq) was resuspend in 1ml Prodo-media (= bulk) and the third aliquot (200IEq) resuspend in 1ml Accutase (Innovative Cell Technologies, Inc.) (= single cell) and incubated for 10min @37oC water bath, with pipetting every 2min. The second aliquot in Prodo-media was divided (100IEq each) and kept one @RT and one on ice. While the Accutase sample was put through pre-wet cell strainer (BD) and rinsed with 9ml pre-warmed CMRL+10%FBS media to stop reaction and centrifuged at 180xg 3min @RT. Dissociated cells were measured in 300ul CMRL+10%FBS media on a Countess II FL (Thermo Fisher Scientific) to assess cell number and viability and diluted down to 300 cells/ul. Total processing and handling time for each islet was ≤60 minutes.",total RNA,"After capture cells were imaged within each capture nest with an EVOS FL Auto microscope (Life Technologies). IFCs were subsequently loaded with additional reagents for subsequent cell lysis, and SMARTer v1-based (Clontech), olio-(dT)-primed reverse transcription, template switching for second strand priming, and amplification of cDNA on the C1 System. Qualitative and quantitative analysis of all single cell cDNA products was performed on a 96 capillary Fragment Analyzer (Advanced Analytical). Only cell singlets, as determined by imaging, with adequate cDNA yield and quality were processed for subsequent sequencing. Fragmentation and tagmentation of cDNA was done with Nextera XT regarent (Illumina) using dual indices to prepare single-cell multiplexed libraries.",9606,"Supplementary_files_format_and_content: Comma-separated value file contains raw transcript per million (TPM) values of 26,616 protein coding and long non-coding RNAs. The files are matrices with rows representing features (genes) and columns representing samples (638 total).",GPL18573,"Michael,,Stitzel",Michael.Stitzel@jax.org,The Jackson Laboratory,10 Discovery Drive,Farmington,CT,06032,USA,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN05191105,NONE,Control
GSM2303421,2nd-C81_S64,Public on Nov 09 2016,Sep 06 2016,May 15 2019,SRA,1,Pancreatic Islet,Homo sapiens,islet unos id: ACCG268,"Islet Acquisition, Processing, and Dissociation. Islets have been acquired through IIDP and shipped in Prodo-media overnight on cold packs, washed and taken into 37oC 5% CO2 Prodo-media culture immediately after arrival. Twenty-four hours after taken into culture an adequate volume of islets (500IEq) was aliquoted and centrifuged at 180xg 3min @RT. The first aliquot (100IEq) was straight flash frozen (= baseline), the second aliquot (200IEq) was resuspend in 1ml Prodo-media (= bulk) and the third aliquot (200IEq) resuspend in 1ml Accutase (Innovative Cell Technologies, Inc.) (= single cell) and incubated for 10min @37oC water bath, with pipetting every 2min. The second aliquot in Prodo-media was divided (100IEq each) and kept one @RT and one on ice. While the Accutase sample was put through pre-wet cell strainer (BD) and rinsed with 9ml pre-warmed CMRL+10%FBS media to stop reaction and centrifuged at 180xg 3min @RT. Dissociated cells were measured in 300ul CMRL+10%FBS media on a Countess II FL (Thermo Fisher Scientific) to assess cell number and viability and diluted down to 300 cells/ul. Total processing and handling time for each islet was ≤60 minutes.",total RNA,"After capture cells were imaged within each capture nest with an EVOS FL Auto microscope (Life Technologies). IFCs were subsequently loaded with additional reagents for subsequent cell lysis, and SMARTer v1-based (Clontech), olio-(dT)-primed reverse transcription, template switching for second strand priming, and amplification of cDNA on the C1 System. Qualitative and quantitative analysis of all single cell cDNA products was performed on a 96 capillary Fragment Analyzer (Advanced Analytical). Only cell singlets, as determined by imaging, with adequate cDNA yield and quality were processed for subsequent sequencing. Fragmentation and tagmentation of cDNA was done with Nextera XT regarent (Illumina) using dual indices to prepare single-cell multiplexed libraries.",9606,"Supplementary_files_format_and_content: Comma-separated value file contains raw transcript per million (TPM) values of 26,616 protein coding and long non-coding RNAs. The files are matrices with rows representing features (genes) and columns representing samples (638 total).",GPL18573,"Michael,,Stitzel",Michael.Stitzel@jax.org,The Jackson Laboratory,10 Discovery Drive,Farmington,CT,06032,USA,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN05191106,NONE,Control
GSM2303422,2nd-C83_S71,Public on Nov 09 2016,Sep 06 2016,May 15 2019,SRA,1,Pancreatic Islet,Homo sapiens,islet unos id: ACCG268,"Islet Acquisition, Processing, and Dissociation. Islets have been acquired through IIDP and shipped in Prodo-media overnight on cold packs, washed and taken into 37oC 5% CO2 Prodo-media culture immediately after arrival. Twenty-four hours after taken into culture an adequate volume of islets (500IEq) was aliquoted and centrifuged at 180xg 3min @RT. The first aliquot (100IEq) was straight flash frozen (= baseline), the second aliquot (200IEq) was resuspend in 1ml Prodo-media (= bulk) and the third aliquot (200IEq) resuspend in 1ml Accutase (Innovative Cell Technologies, Inc.) (= single cell) and incubated for 10min @37oC water bath, with pipetting every 2min. The second aliquot in Prodo-media was divided (100IEq each) and kept one @RT and one on ice. While the Accutase sample was put through pre-wet cell strainer (BD) and rinsed with 9ml pre-warmed CMRL+10%FBS media to stop reaction and centrifuged at 180xg 3min @RT. Dissociated cells were measured in 300ul CMRL+10%FBS media on a Countess II FL (Thermo Fisher Scientific) to assess cell number and viability and diluted down to 300 cells/ul. Total processing and handling time for each islet was ≤60 minutes.",total RNA,"After capture cells were imaged within each capture nest with an EVOS FL Auto microscope (Life Technologies). IFCs were subsequently loaded with additional reagents for subsequent cell lysis, and SMARTer v1-based (Clontech), olio-(dT)-primed reverse transcription, template switching for second strand priming, and amplification of cDNA on the C1 System. Qualitative and quantitative analysis of all single cell cDNA products was performed on a 96 capillary Fragment Analyzer (Advanced Analytical). Only cell singlets, as determined by imaging, with adequate cDNA yield and quality were processed for subsequent sequencing. Fragmentation and tagmentation of cDNA was done with Nextera XT regarent (Illumina) using dual indices to prepare single-cell multiplexed libraries.",9606,"Supplementary_files_format_and_content: Comma-separated value file contains raw transcript per million (TPM) values of 26,616 protein coding and long non-coding RNAs. The files are matrices with rows representing features (genes) and columns representing samples (638 total).",GPL18573,"Michael,,Stitzel",Michael.Stitzel@jax.org,The Jackson Laboratory,10 Discovery Drive,Farmington,CT,06032,USA,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN05191108,NONE,Control
GSM2303423,2nd-C86_S77,Public on Nov 09 2016,Sep 06 2016,May 15 2019,SRA,1,Pancreatic Islet,Homo sapiens,islet unos id: ACCG268,"Islet Acquisition, Processing, and Dissociation. Islets have been acquired through IIDP and shipped in Prodo-media overnight on cold packs, washed and taken into 37oC 5% CO2 Prodo-media culture immediately after arrival. Twenty-four hours after taken into culture an adequate volume of islets (500IEq) was aliquoted and centrifuged at 180xg 3min @RT. The first aliquot (100IEq) was straight flash frozen (= baseline), the second aliquot (200IEq) was resuspend in 1ml Prodo-media (= bulk) and the third aliquot (200IEq) resuspend in 1ml Accutase (Innovative Cell Technologies, Inc.) (= single cell) and incubated for 10min @37oC water bath, with pipetting every 2min. The second aliquot in Prodo-media was divided (100IEq each) and kept one @RT and one on ice. While the Accutase sample was put through pre-wet cell strainer (BD) and rinsed with 9ml pre-warmed CMRL+10%FBS media to stop reaction and centrifuged at 180xg 3min @RT. Dissociated cells were measured in 300ul CMRL+10%FBS media on a Countess II FL (Thermo Fisher Scientific) to assess cell number and viability and diluted down to 300 cells/ul. Total processing and handling time for each islet was ≤60 minutes.",total RNA,"After capture cells were imaged within each capture nest with an EVOS FL Auto microscope (Life Technologies). IFCs were subsequently loaded with additional reagents for subsequent cell lysis, and SMARTer v1-based (Clontech), olio-(dT)-primed reverse transcription, template switching for second strand priming, and amplification of cDNA on the C1 System. Qualitative and quantitative analysis of all single cell cDNA products was performed on a 96 capillary Fragment Analyzer (Advanced Analytical). Only cell singlets, as determined by imaging, with adequate cDNA yield and quality were processed for subsequent sequencing. Fragmentation and tagmentation of cDNA was done with Nextera XT regarent (Illumina) using dual indices to prepare single-cell multiplexed libraries.",9606,"Supplementary_files_format_and_content: Comma-separated value file contains raw transcript per million (TPM) values of 26,616 protein coding and long non-coding RNAs. The files are matrices with rows representing features (genes) and columns representing samples (638 total).",GPL18573,"Michael,,Stitzel",Michael.Stitzel@jax.org,The Jackson Laboratory,10 Discovery Drive,Farmington,CT,06032,USA,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN05191109,NONE,Control
GSM2303424,2nd-C87_S76,Public on Nov 09 2016,Sep 06 2016,May 15 2019,SRA,1,Pancreatic Islet,Homo sapiens,islet unos id: ACCG268,"Islet Acquisition, Processing, and Dissociation. Islets have been acquired through IIDP and shipped in Prodo-media overnight on cold packs, washed and taken into 37oC 5% CO2 Prodo-media culture immediately after arrival. Twenty-four hours after taken into culture an adequate volume of islets (500IEq) was aliquoted and centrifuged at 180xg 3min @RT. The first aliquot (100IEq) was straight flash frozen (= baseline), the second aliquot (200IEq) was resuspend in 1ml Prodo-media (= bulk) and the third aliquot (200IEq) resuspend in 1ml Accutase (Innovative Cell Technologies, Inc.) (= single cell) and incubated for 10min @37oC water bath, with pipetting every 2min. The second aliquot in Prodo-media was divided (100IEq each) and kept one @RT and one on ice. While the Accutase sample was put through pre-wet cell strainer (BD) and rinsed with 9ml pre-warmed CMRL+10%FBS media to stop reaction and centrifuged at 180xg 3min @RT. Dissociated cells were measured in 300ul CMRL+10%FBS media on a Countess II FL (Thermo Fisher Scientific) to assess cell number and viability and diluted down to 300 cells/ul. Total processing and handling time for each islet was ≤60 minutes.",total RNA,"After capture cells were imaged within each capture nest with an EVOS FL Auto microscope (Life Technologies). IFCs were subsequently loaded with additional reagents for subsequent cell lysis, and SMARTer v1-based (Clontech), olio-(dT)-primed reverse transcription, template switching for second strand priming, and amplification of cDNA on the C1 System. Qualitative and quantitative analysis of all single cell cDNA products was performed on a 96 capillary Fragment Analyzer (Advanced Analytical). Only cell singlets, as determined by imaging, with adequate cDNA yield and quality were processed for subsequent sequencing. Fragmentation and tagmentation of cDNA was done with Nextera XT regarent (Illumina) using dual indices to prepare single-cell multiplexed libraries.",9606,"Supplementary_files_format_and_content: Comma-separated value file contains raw transcript per million (TPM) values of 26,616 protein coding and long non-coding RNAs. The files are matrices with rows representing features (genes) and columns representing samples (638 total).",GPL18573,"Michael,,Stitzel",Michael.Stitzel@jax.org,The Jackson Laboratory,10 Discovery Drive,Farmington,CT,06032,USA,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN05191110,NONE,Control
GSM2303425,2nd-C88_S84,Public on Nov 09 2016,Sep 06 2016,May 15 2019,SRA,1,Pancreatic Islet,Homo sapiens,islet unos id: ACCG268,"Islet Acquisition, Processing, and Dissociation. Islets have been acquired through IIDP and shipped in Prodo-media overnight on cold packs, washed and taken into 37oC 5% CO2 Prodo-media culture immediately after arrival. Twenty-four hours after taken into culture an adequate volume of islets (500IEq) was aliquoted and centrifuged at 180xg 3min @RT. The first aliquot (100IEq) was straight flash frozen (= baseline), the second aliquot (200IEq) was resuspend in 1ml Prodo-media (= bulk) and the third aliquot (200IEq) resuspend in 1ml Accutase (Innovative Cell Technologies, Inc.) (= single cell) and incubated for 10min @37oC water bath, with pipetting every 2min. The second aliquot in Prodo-media was divided (100IEq each) and kept one @RT and one on ice. While the Accutase sample was put through pre-wet cell strainer (BD) and rinsed with 9ml pre-warmed CMRL+10%FBS media to stop reaction and centrifuged at 180xg 3min @RT. Dissociated cells were measured in 300ul CMRL+10%FBS media on a Countess II FL (Thermo Fisher Scientific) to assess cell number and viability and diluted down to 300 cells/ul. Total processing and handling time for each islet was ≤60 minutes.",total RNA,"After capture cells were imaged within each capture nest with an EVOS FL Auto microscope (Life Technologies). IFCs were subsequently loaded with additional reagents for subsequent cell lysis, and SMARTer v1-based (Clontech), olio-(dT)-primed reverse transcription, template switching for second strand priming, and amplification of cDNA on the C1 System. Qualitative and quantitative analysis of all single cell cDNA products was performed on a 96 capillary Fragment Analyzer (Advanced Analytical). Only cell singlets, as determined by imaging, with adequate cDNA yield and quality were processed for subsequent sequencing. Fragmentation and tagmentation of cDNA was done with Nextera XT regarent (Illumina) using dual indices to prepare single-cell multiplexed libraries.",9606,"Supplementary_files_format_and_content: Comma-separated value file contains raw transcript per million (TPM) values of 26,616 protein coding and long non-coding RNAs. The files are matrices with rows representing features (genes) and columns representing samples (638 total).",GPL18573,"Michael,,Stitzel",Michael.Stitzel@jax.org,The Jackson Laboratory,10 Discovery Drive,Farmington,CT,06032,USA,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN05191111,NONE,Control
GSM2303426,2nd-C8_S14,Public on Nov 09 2016,Sep 06 2016,May 15 2019,SRA,1,Pancreatic Islet,Homo sapiens,islet unos id: ACCG268,"Islet Acquisition, Processing, and Dissociation. Islets have been acquired through IIDP and shipped in Prodo-media overnight on cold packs, washed and taken into 37oC 5% CO2 Prodo-media culture immediately after arrival. Twenty-four hours after taken into culture an adequate volume of islets (500IEq) was aliquoted and centrifuged at 180xg 3min @RT. The first aliquot (100IEq) was straight flash frozen (= baseline), the second aliquot (200IEq) was resuspend in 1ml Prodo-media (= bulk) and the third aliquot (200IEq) resuspend in 1ml Accutase (Innovative Cell Technologies, Inc.) (= single cell) and incubated for 10min @37oC water bath, with pipetting every 2min. The second aliquot in Prodo-media was divided (100IEq each) and kept one @RT and one on ice. While the Accutase sample was put through pre-wet cell strainer (BD) and rinsed with 9ml pre-warmed CMRL+10%FBS media to stop reaction and centrifuged at 180xg 3min @RT. Dissociated cells were measured in 300ul CMRL+10%FBS media on a Countess II FL (Thermo Fisher Scientific) to assess cell number and viability and diluted down to 300 cells/ul. Total processing and handling time for each islet was ≤60 minutes.",total RNA,"After capture cells were imaged within each capture nest with an EVOS FL Auto microscope (Life Technologies). IFCs were subsequently loaded with additional reagents for subsequent cell lysis, and SMARTer v1-based (Clontech), olio-(dT)-primed reverse transcription, template switching for second strand priming, and amplification of cDNA on the C1 System. Qualitative and quantitative analysis of all single cell cDNA products was performed on a 96 capillary Fragment Analyzer (Advanced Analytical). Only cell singlets, as determined by imaging, with adequate cDNA yield and quality were processed for subsequent sequencing. Fragmentation and tagmentation of cDNA was done with Nextera XT regarent (Illumina) using dual indices to prepare single-cell multiplexed libraries.",9606,"Supplementary_files_format_and_content: Comma-separated value file contains raw transcript per million (TPM) values of 26,616 protein coding and long non-coding RNAs. The files are matrices with rows representing features (genes) and columns representing samples (638 total).",GPL18573,"Michael,,Stitzel",Michael.Stitzel@jax.org,The Jackson Laboratory,10 Discovery Drive,Farmington,CT,06032,USA,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN05191113,NONE,Control
GSM2303427,2nd-C93_S88,Public on Nov 09 2016,Sep 06 2016,May 15 2019,SRA,1,Pancreatic Islet,Homo sapiens,islet unos id: ACCG268,"Islet Acquisition, Processing, and Dissociation. Islets have been acquired through IIDP and shipped in Prodo-media overnight on cold packs, washed and taken into 37oC 5% CO2 Prodo-media culture immediately after arrival. Twenty-four hours after taken into culture an adequate volume of islets (500IEq) was aliquoted and centrifuged at 180xg 3min @RT. The first aliquot (100IEq) was straight flash frozen (= baseline), the second aliquot (200IEq) was resuspend in 1ml Prodo-media (= bulk) and the third aliquot (200IEq) resuspend in 1ml Accutase (Innovative Cell Technologies, Inc.) (= single cell) and incubated for 10min @37oC water bath, with pipetting every 2min. The second aliquot in Prodo-media was divided (100IEq each) and kept one @RT and one on ice. While the Accutase sample was put through pre-wet cell strainer (BD) and rinsed with 9ml pre-warmed CMRL+10%FBS media to stop reaction and centrifuged at 180xg 3min @RT. Dissociated cells were measured in 300ul CMRL+10%FBS media on a Countess II FL (Thermo Fisher Scientific) to assess cell number and viability and diluted down to 300 cells/ul. Total processing and handling time for each islet was ≤60 minutes.",total RNA,"After capture cells were imaged within each capture nest with an EVOS FL Auto microscope (Life Technologies). IFCs were subsequently loaded with additional reagents for subsequent cell lysis, and SMARTer v1-based (Clontech), olio-(dT)-primed reverse transcription, template switching for second strand priming, and amplification of cDNA on the C1 System. Qualitative and quantitative analysis of all single cell cDNA products was performed on a 96 capillary Fragment Analyzer (Advanced Analytical). Only cell singlets, as determined by imaging, with adequate cDNA yield and quality were processed for subsequent sequencing. Fragmentation and tagmentation of cDNA was done with Nextera XT regarent (Illumina) using dual indices to prepare single-cell multiplexed libraries.",9606,"Supplementary_files_format_and_content: Comma-separated value file contains raw transcript per million (TPM) values of 26,616 protein coding and long non-coding RNAs. The files are matrices with rows representing features (genes) and columns representing samples (638 total).",GPL18573,"Michael,,Stitzel",Michael.Stitzel@jax.org,The Jackson Laboratory,10 Discovery Drive,Farmington,CT,06032,USA,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN05191116,NONE,Control
GSM2303428,2nd-C94_S96,Public on Nov 09 2016,Sep 06 2016,May 15 2019,SRA,1,Pancreatic Islet,Homo sapiens,islet unos id: ACCG268,"Islet Acquisition, Processing, and Dissociation. Islets have been acquired through IIDP and shipped in Prodo-media overnight on cold packs, washed and taken into 37oC 5% CO2 Prodo-media culture immediately after arrival. Twenty-four hours after taken into culture an adequate volume of islets (500IEq) was aliquoted and centrifuged at 180xg 3min @RT. The first aliquot (100IEq) was straight flash frozen (= baseline), the second aliquot (200IEq) was resuspend in 1ml Prodo-media (= bulk) and the third aliquot (200IEq) resuspend in 1ml Accutase (Innovative Cell Technologies, Inc.) (= single cell) and incubated for 10min @37oC water bath, with pipetting every 2min. The second aliquot in Prodo-media was divided (100IEq each) and kept one @RT and one on ice. While the Accutase sample was put through pre-wet cell strainer (BD) and rinsed with 9ml pre-warmed CMRL+10%FBS media to stop reaction and centrifuged at 180xg 3min @RT. Dissociated cells were measured in 300ul CMRL+10%FBS media on a Countess II FL (Thermo Fisher Scientific) to assess cell number and viability and diluted down to 300 cells/ul. Total processing and handling time for each islet was ≤60 minutes.",total RNA,"After capture cells were imaged within each capture nest with an EVOS FL Auto microscope (Life Technologies). IFCs were subsequently loaded with additional reagents for subsequent cell lysis, and SMARTer v1-based (Clontech), olio-(dT)-primed reverse transcription, template switching for second strand priming, and amplification of cDNA on the C1 System. Qualitative and quantitative analysis of all single cell cDNA products was performed on a 96 capillary Fragment Analyzer (Advanced Analytical). Only cell singlets, as determined by imaging, with adequate cDNA yield and quality were processed for subsequent sequencing. Fragmentation and tagmentation of cDNA was done with Nextera XT regarent (Illumina) using dual indices to prepare single-cell multiplexed libraries.",9606,"Supplementary_files_format_and_content: Comma-separated value file contains raw transcript per million (TPM) values of 26,616 protein coding and long non-coding RNAs. The files are matrices with rows representing features (genes) and columns representing samples (638 total).",GPL18573,"Michael,,Stitzel",Michael.Stitzel@jax.org,The Jackson Laboratory,10 Discovery Drive,Farmington,CT,06032,USA,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN05191117,NONE,Control
GSM2303429,2nd-C95_S95,Public on Nov 09 2016,Sep 06 2016,May 15 2019,SRA,1,Pancreatic Islet,Homo sapiens,islet unos id: ACCG268,"Islet Acquisition, Processing, and Dissociation. Islets have been acquired through IIDP and shipped in Prodo-media overnight on cold packs, washed and taken into 37oC 5% CO2 Prodo-media culture immediately after arrival. Twenty-four hours after taken into culture an adequate volume of islets (500IEq) was aliquoted and centrifuged at 180xg 3min @RT. The first aliquot (100IEq) was straight flash frozen (= baseline), the second aliquot (200IEq) was resuspend in 1ml Prodo-media (= bulk) and the third aliquot (200IEq) resuspend in 1ml Accutase (Innovative Cell Technologies, Inc.) (= single cell) and incubated for 10min @37oC water bath, with pipetting every 2min. The second aliquot in Prodo-media was divided (100IEq each) and kept one @RT and one on ice. While the Accutase sample was put through pre-wet cell strainer (BD) and rinsed with 9ml pre-warmed CMRL+10%FBS media to stop reaction and centrifuged at 180xg 3min @RT. Dissociated cells were measured in 300ul CMRL+10%FBS media on a Countess II FL (Thermo Fisher Scientific) to assess cell number and viability and diluted down to 300 cells/ul. Total processing and handling time for each islet was ≤60 minutes.",total RNA,"After capture cells were imaged within each capture nest with an EVOS FL Auto microscope (Life Technologies). IFCs were subsequently loaded with additional reagents for subsequent cell lysis, and SMARTer v1-based (Clontech), olio-(dT)-primed reverse transcription, template switching for second strand priming, and amplification of cDNA on the C1 System. Qualitative and quantitative analysis of all single cell cDNA products was performed on a 96 capillary Fragment Analyzer (Advanced Analytical). Only cell singlets, as determined by imaging, with adequate cDNA yield and quality were processed for subsequent sequencing. Fragmentation and tagmentation of cDNA was done with Nextera XT regarent (Illumina) using dual indices to prepare single-cell multiplexed libraries.",9606,"Supplementary_files_format_and_content: Comma-separated value file contains raw transcript per million (TPM) values of 26,616 protein coding and long non-coding RNAs. The files are matrices with rows representing features (genes) and columns representing samples (638 total).",GPL18573,"Michael,,Stitzel",Michael.Stitzel@jax.org,The Jackson Laboratory,10 Discovery Drive,Farmington,CT,06032,USA,0,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN05191118,NONE,Control
