ensembl,variance,mutual_info,f_test,rf_importance,combined_score
ENSG00000091704,0.01566384931660094,0.14498245046205266,0.16155114467156775,0.0,0.08054936111255534
ENSG00000153140,1.71359982174774e-08,0.16834789250631813,0.15382355874278178,0.0,0.08054286709627453
ENSG00000117707,2.4704512721779227e-07,0.29745402831948053,0.024642819006098,0.0,0.08052427359267644
ENSG00000131018,6.926767967697014e-07,0.2849891029123971,0.03705834356587743,0.0,0.08051203478876783
ENSG00000148925,3.8649038858656955e-08,0.12408873555972899,0.1979351258301262,0.0,0.08050597500972351
ENSG00000155438,1.9820255348002927e-08,0.05960691624977066,0.21144443350827838,0.05082087590979701,0.08046806137202535
ENSG00000151491,5.412922850510343e-11,0.21176328347439366,0.11003035670270264,0.0,0.08044841005780638
ENSG00000181458,1.3921034630194866e-07,0.20303780139430624,0.01408871957588895,0.10462657545183685,0.08043830890809459
ENSG00000165650,3.0479128045745423e-07,0.10628483881022363,0.17064756427099195,0.04479923703770982,0.08043298622755146
ENSG00000131469,5.646452902169796e-06,0.26424275675120135,0.057414687475704836,0.0,0.08041577266995209
ENSG00000145390,3.4841782160312425e-08,0.0,0.006799648333748527,0.31475180768566147,0.08038787271529804
ENSG00000079246,2.6169199696186777e-06,0.21305078642861341,0.10845535776732422,0.0,0.08037719027897682
ENSG00000242265,7.797649033120545e-07,0.2864189461717632,0.0349844836484677,0.0,0.08035105239628355
ENSG00000034713,2.174295245250203e-06,0.15921999500251707,0.11305909975689378,0.04912281323846365,0.08035102057327995
ENSG00000153147,4.209780841896266e-07,0.0,0.1280701965633233,0.19332556687427052,0.0803490461039195
ENSG00000138032,2.068105682587094e-08,0.2042057627125598,0.11711631909580991,0.0,0.08033052562235664
ENSG00000101138,1.2255920045304258e-07,0.1747069243075714,0.1462460110405743,0.0,0.08023826447683655
ENSG00000026508,8.049136678639043e-07,0.0,0.09433964264377508,0.2265028119813723,0.0802108148847038
ENSG00000122042,4.837427630938721e-07,0.18336891683902698,0.13738833439973222,0.0,0.08018943374538057
ENSG00000177700,8.251960658306041e-07,0.2445936005550661,0.07597554654612003,0.0,0.080142493074313
ENSG00000148672,1.3048487276530775e-07,0.19742474046157277,0.1229584081802897,0.0,0.08009581978168381
ENSG00000117614,1.3963933918911338e-07,0.24166591053985073,0.07842748356941638,0.0,0.08002338343715158
ENSG00000171444,7.402126130954033e-08,0.0,0.06813337909172917,0.25189705621261055,0.08000762733140027
ENSG00000112304,8.229843965126067e-09,0.17700415277306905,0.1426736375105924,0.0,0.07991944962837635
ENSG00000138385,7.890794485545216e-07,0.2124067958350141,0.10714712754486772,0.0,0.07988867811483259
ENSG00000107937,5.019359235411396e-08,0.20603479413928885,0.1134852755807062,0.0,0.07988002997839685
ENSG00000133313,7.9039023610633e-08,0.031168014479137564,0.121551724887627,0.16679926420239433,0.07987977065204563
ENSG00000104381,4.91262966121335e-07,0.11499046670584401,0.20451792451062617,0.0,0.07987722061985908
ENSG00000163513,1.4299708682150376e-07,0.23747823634479354,0.08197000912546888,0.0,0.07986209711683731
ENSG00000134240,2.7284763862460913e-09,0.2215250698110773,0.09778677684123195,0.0,0.07982796234519642
ENSG00000136051,1.78871918068568e-07,0.18136075267581023,0.1377078274668904,0.0,0.07976718975365467
ENSG00000109452,4.426969925226988e-08,0.29565211918641543,0.02327252366543984,0.0,0.07973117178038863
ENSG00000089057,1.8712936764634044e-07,0.16792842452209136,0.15096243534401144,0.0,0.07972276174886761
ENSG00000213190,2.611090814723791e-07,0.19101611848462635,0.07545909702284646,0.05226577654399479,0.07968531329013727
ENSG00000180957,1.8836097331680028e-07,0.0,0.1641875149918031,0.15446781174126398,0.0796638787735101
ENSG00000134247,3.471143765581304e-08,0.20769074867288131,0.11082974618572616,0.0,0.0796301323925113
ENSG00000138018,1.510682960537567e-08,0.2137526116892961,0.10463608583169773,0.0,0.07959717815695586
ENSG00000168003,4.886174034692e-07,0.19038475367574925,0.1278805239474115,0.0,0.07956644156014106
ENSG00000143933,6.75923721629428e-05,0.2657160847390086,0.05218893382054426,0.0,0.07949315273292894
ENSG00000115159,2.806409242654828e-08,0.22632229145426658,0.0913992976852245,0.0,0.07943040430089587
ENSG00000071243,3.3935692617360703e-07,0.08099479933703571,0.05470701514321778,0.18174058523891323,0.07936068476902322
ENSG00000146386,5.831765326741707e-08,0.05555464010826265,0.20735135178458194,0.054290298127890706,0.07929908708459714
ENSG00000160049,6.3629645347578e-08,0.18345289062976924,0.13360214566306733,0.0,0.07926377498062048
ENSG00000168461,1.202344094070401e-08,0.2339695171255699,0.08237259411392961,0.0,0.0790855308157351
ENSG00000120008,4.787451818225931e-08,0.20575599939959752,0.04149538804457086,0.06907161054748535,0.07908076146654298
ENSG00000075239,7.084733392302898e-07,0.1660054516306482,0.1499451689052547,0.0,0.07898783225231053
ENSG00000126709,1.924341485337813e-05,0.2322621406865845,0.0340122869954198,0.049564482598544776,0.07896453842385061
ENSG00000183508,6.600831809789412e-06,0.19431963215164832,0.12132354344986286,0.0,0.07891244410833025
ENSG00000229807,2.0038759963595233e-06,0.3154582211916751,4.913829172802449e-05,0.0,0.07887734083984987
ENSG00000169976,9.940591846804416e-07,0.1258970575757185,0.18955436474990436,0.0,0.0788631040962019
ENSG00000131269,1.3466843808726174e-08,0.22911100798384798,0.08558692690329764,0.0,0.07867448708849736
ENSG00000138663,7.28136050445432e-07,0.15800942308781477,0.15653938720259122,0.0,0.07863738460661411
ENSG00000258867,4.9473536867682976e-08,0.07616537372902421,0.23833742061601054,0.0,0.07862571095464291
ENSG00000168928,0.0004421666743142712,0.15976732389184892,0.15400585732042843,0.0,0.0785538369716479
ENSG00000170456,1.4970073500642438e-08,0.22658894387228104,0.08762055079889794,0.0,0.07855237741031312
ENSG00000132286,7.656396255236818e-08,0.11262878354587959,0.20134819738442486,0.0,0.07849426437356676
ENSG00000181929,2.6153408240053042e-08,0.10178975534172739,0.21205329278802945,0.0,0.07846076857079128
ENSG00000116747,4.788852209680728e-07,0.18530080608591892,0.1283327376553433,0.0,0.0784085056566208
ENSG00000188175,9.244250759148146e-06,0.20412875463755367,0.10945087659979043,0.0,0.07839721887202582
ENSG00000138759,5.536459880849413e-09,0.1730828805523314,0.14049005906263176,0.0,0.07839323628785576
ENSG00000184007,3.067329016512326e-07,0.0,0.07535984718820875,0.23818194204941992,0.07838552399263257
ENSG00000138593,5.015581980229576e-10,0.26387820618612906,0.04964606907150302,0.0,0.07838106893979757
ENSG00000146842,8.29221127728756e-08,0.1409620810400816,0.17245906645473896,0.0,0.07835530760423333
ENSG00000146066,1.5938923271931006e-07,0.19964876844087276,0.11344970033238368,0.0,0.0782746570406223
ENSG00000108654,0.00025000095698553954,0.2419546933269823,0.07082585333272723,0.0,0.07825763690417377
ENSG00000198301,2.0137399413900757e-07,0.19121505247411613,0.12180455804959224,0.0,0.07825495297442563
ENSG00000232677,2.096678756098972e-08,0.2604624540491209,0.052255797955362074,0.0,0.07817956824281763
ENSG00000125037,2.1148904563068686e-07,0.15429873617350473,0.10084992313564377,0.05755967545623781,0.07817713656360799
ENSG00000165406,6.938377742363787e-08,0.22203626229280599,0.0905662954264831,0.0,0.07815065677576663
ENSG00000138131,7.857857881005274e-07,0.10931519938497095,0.12796194008933384,0.0750522016620764,0.07808253173054233
ENSG00000163331,4.0788479396312434e-08,0.13492787119989835,0.17734438680263911,0.0,0.07806807469775422
ENSG00000170606,7.725605215827281e-08,0.19784314056439392,0.11390255753283764,0.0,0.07793644383832093
ENSG00000120963,1.1392312176731346e-07,0.1534338780288508,0.15822639510662928,0.0,0.07791509676465047
ENSG00000162517,5.760441888215161e-08,0.17762030335568801,0.1339971843752577,0.0,0.07790438633384114
ENSG00000271601,5.1017316131844134e-08,0.09222655643607945,0.21910132797426513,0.0,0.07783198385691517
ENSG00000099795,5.323694079511565e-08,0.12389755144777714,0.18736765409608902,0.0,0.07781631469520174
ENSG00000147231,1.6075806905339614e-07,0.22346937491951652,0.032218376399153766,0.05550397276137215,0.07779797120952787
ENSG00000136279,8.86814426409331e-10,0.21585562792963248,0.06598085613893671,0.02927474895533512,0.07777780847767968
ENSG00000011465,4.858111681127859e-05,0.17869860501400156,0.13235670173853453,0.0,0.07777597196733685
ENSG00000213585,3.4625424110800056e-07,0.2389766698971316,0.07201422596624994,0.0,0.07774781052940566
ENSG00000162441,1.7454568528461905e-08,0.13550223275937803,0.17520865923861229,0.0,0.07767772736313971
ENSG00000152234,1.3083045369243694e-05,0.1843511286219337,0.1261547295707438,0.0,0.07762973530951169
ENSG00000090054,3.80836872227006e-07,0.13885553168744158,0.17160612764456495,0.0,0.0776155100422197
ENSG00000111229,7.825017478099636e-07,0.2057291935184061,0.10468456445603795,0.0,0.07760363511904797
ENSG00000160789,2.816451579503755e-09,0.17253671478449958,0.13786846161769062,0.0,0.07760129480466044
ENSG00000124491,8.939060889410885e-08,0.005998961947045592,0.053196133920271206,0.25099895681790546,0.0775485355189578
ENSG00000132824,9.281893013434415e-07,0.24416012853714647,0.06594446222288917,0.0,0.07752637973733424
ENSG00000138430,2.512888691443779e-07,0.13947389631339502,0.17058874618188108,0.0,0.07751572344603631
ENSG00000250802,1.6680166032628577e-08,0.2374986699260474,0.07234716450143702,0.0,0.07746146277691261
ENSG00000172269,6.939401036272998e-08,0.24275920958253883,0.02895171904714863,0.03808049025269486,0.07744787206909817
ENSG00000155827,2.0645480156076585e-07,0.1934489644885703,0.11617201627666074,0.0,0.07740529680500816
ENSG00000013561,3.927577192747301e-07,0.18656918280830656,0.12299902816626958,0.0,0.07739215093307385
ENSG00000147027,5.8042650251000995e-08,0.0,0.036004110849653465,0.27352695474472755,0.07738278090925782
ENSG00000254999,3.4724526748042716e-06,0.12908648403211967,0.18023119438196566,0.0,0.07733028771669004
ENSG00000092096,1.0507901692227519e-07,0.20448455642229632,0.10478344752845034,0.0,0.0773170272574409
ENSG00000117640,1.370871764087338e-07,0.21444392528632597,0.094763975681744,0.0,0.0773020095138116
ENSG00000145284,2.1657632055479985e-06,0.03595055479687761,0.2730279711465461,0.0,0.07724517292665731
ENSG00000167778,2.6417244534681996e-07,0.1423641669004994,0.1665713574807936,0.0,0.0772339471384346
ENSG00000188042,1.101013964546979e-08,0.1274108102300624,0.1814973167182453,0.0,0.07722703448961182
ENSG00000163069,3.214831220078289e-07,0.15429419972847325,0.154602502064764,0.0,0.07722425581908982
ENSG00000164120,2.953699236068448e-08,0.0,0.01834527141715771,0.2905321948909845,0.07721937396128364
ENSG00000107164,6.027628460616835e-09,0.1744993618507023,0.13431861218347504,0.0,0.07720449501545146
ENSG00000168216,1.8658844987158787e-06,0.17300316557456752,0.13569595211606886,0.0,0.07717524589378377
ENSG00000125827,1.2409121232078668e-06,0.17818939688982702,0.1302492669967326,0.0,0.0771099761996707
ENSG00000144867,9.847830056122906e-07,0.20005561378343875,0.10827949588232917,0.0,0.07708402361219338
ENSG00000146007,1.6562374637582127e-08,0.2015162644503189,0.1067668989017374,0.0,0.07707079497860773
ENSG00000261713,2.2605295631358885e-07,0.2099211077768967,0.09832922448658955,0.0,0.07706263957911065
ENSG00000172775,8.186484604844525e-08,0.17286529713257714,0.1352173508385684,0.0,0.0770206824589979
ENSG00000185896,8.419805519272922e-08,0.2363772396806505,0.07160818480233111,0.0,0.0769963771702592
ENSG00000007306,1.16850210878018e-07,0.24570859765927613,0.06223774007520666,0.0,0.07698661364617342
ENSG00000113638,1.2648963755608755e-08,0.07450983939393548,0.20280599415826578,0.030252150374414696,0.07689199914389493
ENSG00000184432,1.9289009658083048e-06,0.28193484613474956,0.02553493649955753,0.0,0.07686792788381822
ENSG00000137731,1.8327264246932187e-07,0.0986031788420223,0.20870631004548643,0.0,0.0768274180400378
ENSG00000125971,1.442085815878503e-06,0.15831022347827525,0.1488291512634221,0.0,0.07678520420687832
ENSG00000133961,1.2224608345610615e-07,0.22022966172421612,0.08689926351504403,0.0,0.0767822618713359
ENSG00000189221,1.521083161387334e-07,0.20112021755785542,0.10595883127101861,0.0,0.07676980023429754
ENSG00000198453,3.660527616335891e-08,0.16648026064215463,0.14058915453311585,0.0,0.07676736294513667
ENSG00000163001,3.502650028769292e-07,0.11565209984249432,0.10264665132003933,0.08867593659538774,0.07674375950573106
ENSG00000136160,7.482442281529241e-09,0.024307884218299002,0.16372579353092148,0.11882019745891975,0.07671347067264563
ENSG00000173660,5.604183301924461e-07,0.26737283584402394,0.03906219472495557,0.0,0.07660889774682743
ENSG00000122068,3.649726139739538e-07,0.0237418424530571,0.28252437736183067,0.0,0.07656664619687543
ENSG00000139514,4.6770455316549306e-09,0.0,0.03571127949677948,0.27042458527373975,0.07653396736189119
ENSG00000134056,4.248015550148777e-08,0.10121663568380725,0.20487602027116567,0.0,0.07652317460878211
ENSG00000075624,5.613669665650737e-05,0.20342108094182687,0.10243942206519674,0.0,0.07647915992592003
ENSG00000131828,8.289984819277655e-08,0.21527555097761494,0.09054326330413201,0.0,0.07645472429539879
ENSG00000145241,2.3806774398027304e-07,0.15877600772894382,0.14678823827503595,0.0,0.07639112101793094
ENSG00000137959,1.0300555162543159e-08,0.250889776645086,0.054464184331798275,0.0,0.07633849281935987
ENSG00000111653,3.2887854399123467e-09,0.19032914643232102,0.11490649122143083,0.0,0.07630891023563433
ENSG00000185721,1.8295040460996859e-07,0.1487423015757731,0.15648849300227752,0.0,0.0763077443821138
ENSG00000178104,3.2226784906395657e-07,0.13648270965700013,0.16859340999928796,0.0,0.0762691104810343
ENSG00000110713,3.040117013322998e-08,0.12076394727607023,0.1343099800801065,0.049980643456662,0.07626365030350221
ENSG00000065154,5.258758368212552e-07,0.19326427175065275,0.11173189131843242,0.0,0.0762491722362305
ENSG00000150991,5.6156757938477126e-05,0.16640480083921905,0.13835587905418414,0.0,0.0762042091628354
ENSG00000120925,2.3102339817907904e-08,0.20324018774513194,0.10128437160974185,0.0,0.0761311456143034
ENSG00000276550,1.1213918329994841e-07,0.22929173976777462,0.07520290074524172,0.0,0.0761236881630499
ENSG00000137075,1.5358218088997038e-08,0.17149675205467083,0.13278984792307216,0.0,0.07607165383399027
ENSG00000155158,1.3030656993064002e-08,0.20211845037784604,0.1021627380933548,0.0,0.07607030037546446
ENSG00000175166,3.1894624100343853e-07,0.12925939402895847,0.17499481580758797,0.0,0.07606363219569687
ENSG00000173226,2.4717061523340165e-08,0.21771191783302574,0.0863280626699694,0.0,0.07601000130501417
ENSG00000111843,5.512200397588735e-07,0.16752715747503166,0.13632140638825443,0.0,0.07596227877083146
ENSG00000186197,4.540270424470843e-08,0.0,0.30368028950441467,0.0,0.07592008372677973
ENSG00000152382,4.988882827190331e-08,0.1268559080693875,0.17682026631794537,0.0,0.07591905606904029
ENSG00000169139,6.654660834360923e-07,0.15075613619705847,0.1527464670217941,0.0,0.075875817171234
ENSG00000143367,4.0794617012101423e-08,0.11635888131784024,0.18698520349953213,0.0,0.07583603140299734
ENSG00000104427,4.613797506762775e-08,0.19735144723597242,0.10579452749856191,0.0,0.07578650521812735
ENSG00000110422,2.691431303633003e-07,0.12003250129222975,0.1545136055535566,0.02850240651714261,0.07576219562651483
ENSG00000171867,2.905662095338921e-07,0.14600377785723026,0.1567276914060515,0.0,0.07568293995737282
ENSG00000163050,2.0741507917325138e-10,0.24806973112232072,0.054593989236695326,0.0,0.07566593014160779
ENSG00000198218,5.672416281317248e-08,0.23567526612197068,0.06683001885235255,0.0,0.07562633542462151
ENSG00000133026,8.762126305304365e-07,0.16413999632651857,0.13783975788378924,0.0,0.07549515760573458
ENSG00000133884,4.740696193738248e-08,0.0,0.16585706252539648,0.13565560341583527,0.07537817833704842
ENSG00000169288,1.2797528696670835e-08,0.16226677806650047,0.13883964464111678,0.0,0.07527660887628648
ENSG00000143344,5.571346295722607e-08,0.0,0.12167617767930491,0.17919694815083928,0.07521829538590179
ENSG00000123353,1.0758334125245556e-08,0.10947001090867968,0.1912134006039099,0.0,0.07517085556773093
ENSG00000168615,5.969595597444388e-08,0.010436012529479115,0.04819684373981037,0.2419688394817681,0.07515043886175339
ENSG00000167588,2.199074732210849e-07,0.039162316968381634,0.1273508775708131,0.13394120311274518,0.07511365438985329
ENSG00000047188,1.0325466081970827e-08,0.0,0.06805880734873665,0.23213764932118613,0.07504911674884722
ENSG00000044115,5.746148788517593e-07,0.16887986652499115,0.1312888265460724,0.0,0.07504231692148561
ENSG00000108582,7.366574208931831e-07,0.03929911406049762,0.2604608668993958,0.0,0.07494017940432858
ENSG00000198015,1.1295343635288768e-06,0.1266393618384559,0.17274158810331242,0.0,0.07484551986903296
ENSG00000109775,2.4238774733883894e-08,0.17286826886659853,0.07107675130351708,0.055422253065227835,0.07484182436852956
ENSG00000119125,3.848161404165371e-07,0.16359811764419313,0.13568270948636219,0.0,0.07482030298667394
ENSG00000166479,8.264394603050671e-08,0.15769589360079553,0.14153567187094296,0.0,0.07480791202892112
ENSG00000025800,8.11790860609517e-07,0.19811689336822486,0.10088402935920227,0.0,0.07475043362957193
ENSG00000178028,8.186946152145201e-09,0.1759642905061764,0.12260068659367825,0.0,0.0746412463217002
ENSG00000112081,6.356562740190488e-06,0.18488918445942015,0.11358147125662142,0.0,0.07461925306969544
ENSG00000235750,1.5183323261623015e-08,0.27134995292497777,0.026975995666468754,0.0,0.07458149094369244
ENSG00000119414,2.087679778139725e-07,0.09856493792109851,0.1996972008987984,0.0,0.07456558689696868
ENSG00000185046,2.5004995500321867e-08,0.18308808030826054,0.11504841684267257,0.0,0.07453413053898215
ENSG00000230006,4.964188049651445e-08,0.18913999115374966,0.10879145671378963,0.0,0.07448287437735494
ENSG00000108551,2.3333321415090935e-07,0.15682537146431125,0.0553744206854043,0.08568110306856344,0.07447028213787328
ENSG00000117118,1.5069321028118895e-07,0.14773873488122238,0.14996454648997562,0.0,0.07442585801610208
ENSG00000143742,3.576950578694249e-06,0.15353668535159462,0.1440544520800001,0.0,0.07439867859554336
ENSG00000066654,4.748669831225582e-07,0.18625760682568213,0.11100959761138379,0.0,0.07431691982601227
ENSG00000008324,3.4664239737664555e-08,0.13098236555717105,0.1662097069704389,0.0,0.07429802679796242
ENSG00000169251,4.854058355495498e-07,0.1129376799403462,0.18414115008556342,0.0,0.07426982885793629
ENSG00000103978,1.6232957198905224e-07,0.24296416024635328,0.05389023477988028,0.0,0.07421363933895139
ENSG00000150779,6.693320045182533e-08,0.10974874406606427,0.1870283715910169,0.0,0.07419429564757041
ENSG00000131437,1.531272117278641e-07,0.18413724865581696,0.11263546136156961,0.0,0.07419321578614957
ENSG00000173432,4.30015824950683e-07,0.1370186372873054,0.02055280094520199,0.13904464786160894,0.07415412902748532
ENSG00000102144,3.071468268068683e-06,0.1370422891655893,0.1595590208842308,0.0,0.07415109537952204
ENSG00000179387,1.1434286593684025e-08,0.21867670659351188,0.07790982900446103,0.0,0.07414663675806488
ENSG00000106483,2.1424621848078083e-08,0.06854250063215511,0.04138082870075574,0.18660768392389335,0.07413275867035651
ENSG00000114200,7.034409202371334e-09,0.021540552345717855,0.09158179881562653,0.18306776503830188,0.07404753080851387
ENSG00000266472,1.0139656179013274e-06,0.12082209997030532,0.1752252605636985,0.0,0.07401209362490543
ENSG00000213995,7.057550243826512e-09,0.0,0.13261300980509622,0.1632604019074595,0.0739683546925265
ENSG00000177485,1.6507895251555925e-08,0.1323227888514192,0.1633550113759953,0.0,0.07391945418382745
ENSG00000008282,5.972328008581342e-07,0.06491505691970509,0.2305340329919617,0.0,0.0738624217861169
ENSG00000143420,7.060699579159242e-07,0.164735996664126,0.13048633440651825,0.0,0.07380575928515054
ENSG00000136938,6.243685535422043e-08,0.0,0.07987508254911138,0.21489909675623403,0.0736935604355502
ENSG00000163938,4.285045621704857e-07,0.025016395585187978,0.09041562186745097,0.1792171540050757,0.0736623999905692
ENSG00000104327,2.1525890203936956e-07,0.24919206263396973,0.04528268358516265,0.0,0.0736187403695086
ENSG00000168291,5.88086168706485e-07,0.16740313050851524,0.08321141320743188,0.04377525447684787,0.07359759656974092
ENSG00000069345,5.904323629425727e-07,0.09967661553024194,0.19465575994012893,0.0,0.07358324147568346
ENSG00000187514,4.8278793450637815e-06,0.2655312013386917,0.02869912199409495,0.0,0.07355878780303293
ENSG00000102024,1.3802387239419267e-07,0.23333196338346374,0.06055996032255953,0.0,0.07347301543247392
ENSG00000259120,1.2169779957532902e-07,0.215521981963207,0.07829228512848951,0.0,0.07345359719737402
ENSG00000204899,2.3688012182462e-08,0.007274823000066672,0.28638313313128866,0.0,0.07341449495484188
ENSG00000150347,2.6542704515710495e-06,0.1705679767401116,0.12302281337535743,0.0,0.07339836109648015
ENSG00000188488,1.0536009149176287e-07,0.04106698084127495,0.2521815961868664,0.0,0.07331217059705822
ENSG00000075945,3.1694588760480323e-07,0.1657810317290947,0.1271758798100064,0.0,0.07323930712124718
ENSG00000163875,1.6396982781391923e-06,0.14157580297396893,0.15128416593355132,0.0,0.07321540215144959
ENSG00000137876,6.358157610488924e-07,0.1326122958562765,0.16019269002171327,0.0,0.0732014054234377
ENSG00000187164,4.689848858673786e-07,0.2117812820502854,0.0808456537097503,0.0,0.07315685118623039
ENSG00000167904,1.0340312107773817e-08,0.15943624036650508,0.13316374899173966,0.0,0.07314999992463922
ENSG00000005801,1.0478284030255602e-08,0.17626508248445127,0.11630968670250168,0.0,0.07314369491630925
ENSG00000116299,1.2103543927550476e-05,0.13230718405956438,0.16018577884516516,0.0,0.07312626661216427
ENSG00000101158,1.7416479823838613e-07,0.16440444515480684,0.07168683053468276,0.05612212112416397,0.07305339274461296
ENSG00000204103,4.8075912285902035e-06,0.0,0.2375463892802218,0.054593330615846807,0.0730361318718243
ENSG00000112237,6.273619045632119e-07,0.048762114436358556,0.11484489286504176,0.128279133998089,0.07297169216534846
ENSG00000159479,8.6905352135527e-09,0.1193781312198823,0.1170751544047483,0.05542783562452526,0.07297028248492277
ENSG00000124422,2.0939898841862107e-08,0.18932206273148422,0.10251645041116807,0.0,0.07295963352063778
ENSG00000162613,8.394750798515934e-07,0.1746743980505672,0.11715692982914734,0.0,0.0729580418386986
ENSG00000180182,2.3129402108661827e-08,0.08873613156815278,0.20301457074715654,0.0,0.07293768136117786
ENSG00000110651,4.810506659766396e-07,0.14276871399538052,0.1489363921444265,0.0,0.07292639679761825
ENSG00000135677,2.1792677611835927e-07,0.17299805089102885,0.11859642432858208,0.0,0.07289867328659677
ENSG00000060982,8.934110022518854e-08,0.12922157070161078,0.16224527592982682,0.0,0.07286673399313445
ENSG00000244405,2.9318644655349528e-09,0.0,0.039778790643346704,0.2516524975409383,0.07285782277903738
ENSG00000114209,2.5759604908974133e-07,0.12275257738187915,0.1685427899068288,0.0,0.07282390622118926
ENSG00000112249,2.5621241590010685e-08,0.2809221057501375,0.010323779080058383,0.0,0.07281147761285936
ENSG00000119396,3.25600576007309e-07,0.1641399230473583,0.1268829540344104,0.0,0.07275580067058618
ENSG00000151690,4.0766979938027785e-08,0.2434426398742222,0.047541585577389654,0.0,0.07274606655464795
ENSG00000255302,2.1209953208129387e-06,0.1450475342444511,0.14542212981713287,0.0,0.0726179462642262
ENSG00000152932,4.1551685448415554e-07,0.0,0.09284706929890939,0.19756015541259644,0.07260191005709007
ENSG00000166747,2.6988478101103997e-07,0.19167982880428672,0.09858928584948254,0.0,0.07256734613463757
ENSG00000142089,1.6531807707110943e-06,0.11407396054513375,0.1761764137383664,0.0,0.07256300686606772
ENSG00000137100,5.5293876597213436e-08,0.0,0.2224566371193598,0.0676986493381242,0.07253883543784015
ENSG00000095066,8.461598445864817e-09,0.19306194373257707,0.09702150359381806,0.0,0.07252086394699839
ENSG00000054148,1.3832825782148561e-06,0.2102250280361305,0.0794587959669399,0.0,0.07242130182141215
ENSG00000165527,3.1630495591225514e-07,0.06594892734718127,0.13424907545926015,0.08922429082598893,0.07235565248434657
ENSG00000171824,3.3526858529779424e-08,0.22090379746487399,0.017153872990685715,0.05122636162184326,0.07232101640106538
ENSG00000114784,1.1701445753197844e-06,0.04180689605737997,0.24742980062773465,0.0,0.07230946670742248
ENSG00000137941,4.2882462630268827e-08,0.20727091837136147,0.041505658737230125,0.0403362004992196,0.07227820512256845
ENSG00000197044,8.588809222662442e-08,0.11366728502801897,0.17532891985312163,0.0,0.07224907269230821
ENSG00000078114,1.4871654369499427e-07,0.10632170567760382,0.18265923255976513,0.0,0.07224527173847817
ENSG00000165283,2.3964753427031565e-08,0.25369013752198094,0.03517493458677696,0.0,0.07221627401837782
ENSG00000182117,4.0343756517716004e-07,0.15598768232606236,0.13283697815140133,0.0,0.07220626597875722
ENSG00000206120,3.4711308293457666e-08,0.22215436615926723,0.06639468633195765,0.0,0.0721372718006333
ENSG00000073803,2.650549010782182e-07,0.20199169610151976,0.08622795171832771,0.0,0.07205497821868714
ENSG00000174840,9.107962226987072e-08,0.026359964687289,0.26161984117572246,0.0,0.07199497423565843
ENSG00000166920,3.13968744619368e-07,0.2604827324888354,0.02740496403924998,0.0,0.0719720026242075
ENSG00000184983,7.312557834010433e-07,0.17052193697931856,0.1172855736058533,0.0,0.07195206046023882
ENSG00000067141,3.719232403909343e-08,0.24860613609710364,0.03910455697833397,0.0,0.0719276825669404
ENSG00000162599,8.848369713407405e-07,0.0,0.045950496462719495,0.2412399151844249,0.07179782412102893
ENSG00000102241,4.3849917580219535e-07,0.2336710439645846,0.05348403240307012,0.0,0.07178887871670764
ENSG00000099968,6.880870718326674e-08,0.20485610995297793,0.08227650890474503,0.0,0.07178317191660753
ENSG00000177600,5.429572042108346e-06,0.26621873674945673,0.020851174708482623,0.0,0.07176883525749536
ENSG00000096060,5.3993328877752584e-06,0.21019470956247888,0.07682226799987225,0.0,0.07175559422380973
ENSG00000168259,4.7132923298486405e-08,0.11182405543782722,0.07383429608457827,0.1013639302671414,0.07175558223061755
ENSG00000136783,5.948777739362552e-07,0.08752993805949802,0.19924063074983614,0.0,0.07169279092177702
ENSG00000204262,1.5976826172021756e-08,0.13612044730031628,0.15060542618947037,0.0,0.0716814723666532
ENSG00000108821,2.9782779379590237e-06,0.16528363468034818,0.12140665676112491,0.0,0.07167331742985276
ENSG00000165512,7.524781236575517e-08,0.12583761072659683,0.1606807658192707,0.0,0.07162961294841998
ENSG00000172340,1.1148331483955684e-08,0.0,0.0697902665297288,0.21650187824428174,0.07157303898058551
ENSG00000157837,8.883977588416134e-09,0.15905478536028272,0.1265366480966883,0.0,0.07139786058523714
ENSG00000145087,1.3301015775328279e-08,0.16825615665373914,0.11732953038286496,0.0,0.07139642508440497
ENSG00000030066,1.6018375288252146e-09,0.19915287703359713,0.08622194412615253,0.0,0.0713437056903968
ENSG00000138193,9.058456491954735e-07,0.0,0.28528055888372167,0.0,0.07132036618234272
ENSG00000121578,3.686762703904317e-08,0.10884478745667754,0.17633358107092992,0.0,0.07129460134880862
ENSG00000111716,7.928999883804651e-07,0.0,0.031959926647295925,0.2527922805565157,0.07118825002595
ENSG00000082515,1.6148061131131836e-07,0.16011412769437788,0.12425912990990738,0.0,0.07109335477122414
ENSG00000135018,3.690585323826696e-08,0.15280881018670822,0.1313810119472067,0.0,0.07104746475994203
ENSG00000124207,1.4110787496487687e-07,0.13882955137765596,0.1453143252660452,0.0,0.07103600443789404
ENSG00000106399,4.179910986128668e-08,0.173641002533435,0.11049973134063044,0.0,0.07103519391829383
ENSG00000223865,2.909305376334643e-07,0.020401466533686987,0.09174729434447992,0.17181655893143097,0.07099140268503387
ENSG00000122126,9.111252407782099e-08,0.21767562343591007,0.06616448102945778,0.0,0.07096004889447298
ENSG00000064419,4.823675626342804e-09,0.16178835687694207,0.12186717297638879,0.0,0.07091388366925162
ENSG00000152779,1.5436169414079915e-07,0.07072949479608795,0.1751746780821169,0.037433445440805,0.070834443170176
